City,Date,High,Low,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
San Jose,5/1/12,69,52,60.5,M,4,0,0,0,0
,,,,,,,,,,
San Jose,5/2/12,66,46,56,M,9,0,0,0,0
,,,,,,,,,,
San Jose,5/3/12,67,50,58.5,M,6,0,T,0,0
,,,,,,,,,,
San Jose,5/4/12,65,51,58,M,7,0,T,0,0
,,,,,,,,,,
San Jose,5/5/12,77,47,62,M,3,0,0,0,0
,,,,,,,,,,
San Jose,5/6/12,84,50,67,M,0,2,0,0,0
,,,,,,,,,,
San Jose,5/7/12,88,55,71.5,M,0,7,0,0,0
,,,,,,,,,,
San Jose,5/8/12,88,54,71,M,0,6,0,0,0
,,,,,,,,,,
San Jose,5/9/12,76,54,65,M,0,0,0,0,0
,,,,,,,,,,
San Jose,5/10/12,83,50,66.5,M,0,2,0,0,0
,,,,,,,,,,
San Jose,5/11/12,90,53,71.5,M,0,7,0,0,0
,,,,,,,,,,
San Jose,5/12/12,81,55,68,M,0,3,0,0,0
,,,,,,,,,,
San Jose,5/13/12,74,52,63,M,2,0,0,0,0
,,,,,,,,,,
San Jose,5/14/12,72,53,62.5,M,2,0,0,0,0
,,,,,,,,,,
San Jose,5/15/12,71,53,62,M,3,0,0,0,0
,,,,,,,,,,
San Jose,5/16/12,70,54,62,M,3,0,0,0,0
,,,,,,,,,,
San Jose,5/17/12,70,54,62,M,3,0,0,0,0
,,,,,,,,,,
San Jose,5/18/12,78,50,64,M,1,0,0,0,0
,,,,,,,,,,
San Jose,5/19/12,79,50,64.5,M,0,0,0,0,0
,,,,,,,,,,
San Jose,5/20/12,82,53,67.5,M,0,3,0,0,0
,,,,,,,,,,
San Jose,5/21/12,75,54,64.5,M,0,0,0,0,0
,,,,,,,,,,
San Jose,5/22/12,73,58,65.5,M,0,1,0,0,0
,,,,,,,,,,
San Jose,5/23/12,72,54,63,M,2,0,0,0,0
,,,,,,,,,,
San Jose,5/24/12,69,52,60.5,M,4,0,0,0,0
,,,,,,,,,,
San Jose,5/25/12,65,50,57.5,M,7,0,T,0,0
,,,,,,,,,,
San Jose,5/26/12,65,50,57.5,M,7,0,0,0,0
,,,,,,,,,,
San Jose,5/27/12,67,53,60,M,5,0,0,0,0
,,,,,,,,,,
San Jose,5/28/12,67,53,60,M,5,0,0,0,0
,,,,,,,,,,
San Jose,5/29/12,72,49,60.5,M,4,0,0,0,0
,,,,,,,,,,
San Jose,5/30/12,79,51,65,M,0,0,0,0,0
,,,,,,,,,,
San Jose,5/31/12,86,53,69.5,M,0,5,0,0,0
,,,,,,,,,,
San Jose,6/1/12,84,57,70.5,M,0,6,0,0,0
,,,,,,,,,,
San Jose,6/2/12,77,55,66,M,0,1,0,0,0
,,,,,,,,,,
San Jose,6/3/12,78,53,65.5,M,0,1,0,0,0
,,,,,,,,,,
San Jose,6/4/12,64,52,58,M,7,0,0.15,0,0
,,,,,,,,,,
San Jose,6/5/12,68,50,59,M,6,0,0,0,0
,,,,,,,,,,
San Jose,6/6/12,73,50,61.5,M,3,0,0,0,0
,,,,,,,,,,
San Jose,6/7/12,74,51,62.5,M,2,0,0,0,0
,,,,,,,,,,
San Jose,6/8/12,72,54,63,M,2,0,0,0,0
,,,,,,,,,,
San Jose,6/9/12,79,49,64,M,1,0,0,0,0
,,,,,,,,,,
San Jose,6/10/12,90,55,72.5,M,0,8,0,0,0
,,,,,,,,,,
San Jose,6/11/12,94,58,76,M,0,11,T,0,0
,,,,,,,,,,
San Jose,6/12/12,85,57,71,M,0,6,0,0,0
,,,,,,,,,,
San Jose,6/13/12,79,55,67,M,0,2,0,0,0
,,,,,,,,,,
San Jose,6/14/12,78,54,66,M,0,1,0,0,0
,,,,,,,,,,
San Jose,6/15/12,86,52,69,M,0,4,0,0,0
,,,,,,,,,,
San Jose,6/16/12,98,59,78.5,M,0,14,0,0,0
,,,,,,,,,,
San Jose,6/17/12,86,60,73,M,0,8,0,0,0
,,,,,,,,,,
San Jose,6/18/12,78,56,67,M,0,2,0,0,0
,,,,,,,,,,
San Jose,6/19/12,81,52,66.5,M,0,2,0,0,0
,,,,,,,,,,
San Jose,6/20/12,94,58,76,M,0,11,0,0,0
,,,,,,,,,,
San Jose,6/21/12,67,53,60,M,5,0,0,0,0
,,,,,,,,,,
San Jose,6/22/12,73,52,62.5,M,2,0,0,0,0
,,,,,,,,,,
San Jose,6/23/12,70,54,62,M,3,0,0,0,0
,,,,,,,,,,
San Jose,6/24/12,71,50,60.5,M,4,0,0,0,0
,,,,,,,,,,
San Jose,6/25/12,73,51,62,M,3,0,T,0,0
,,,,,,,,,,
San Jose,6/26/12,76,54,65,M,0,0,0,0,0
,,,,,,,,,,
San Jose,6/27/12,82,55,68.5,M,0,4,0,0,0
,,,,,,,,,,
San Jose,6/28/12,77,56,66.5,M,0,2,0,0,0
,,,,,,,,,,
San Jose,6/29/12,74,58,66,M,0,1,0,0,0
,,,,,,,,,,
San Jose,6/30/12,79,60,69.5,M,0,5,0,0,0
,,,,,,,,,,
San Jose,7/1/12,76,61,68.5,M,0,4,0,0,0
,,,,,,,,,,
San Jose,7/2/12,76,59,67.5,M,0,3,T,0,0
,,,,,,,,,,
San Jose,7/3/12,81,55,68,M,0,3,0,0,0
,,,,,,,,,,
San Jose,7/4/12,81,56,68.5,M,0,4,0,0,0
,,,,,,,,,,
San Jose,7/5/12,73,55,64,M,1,0,0,0,0
,,,,,,,,,,
San Jose,7/6/12,80,55,67.5,M,0,3,0,0,0
,,,,,,,,,,
San Jose,7/7/12,88,58,73,M,0,8,0,0,0
,,,,,,,,,,
San Jose,7/8/12,74,56,65,M,0,0,0,0,0
,,,,,,,,,,
San Jose,7/9/12,76,57,66.5,M,0,2,0,0,0
,,,,,,,,,,
San Jose,7/10/12,88,54,71,M,0,6,0,0,0
,,,,,,,,,,
San Jose,7/11/12,88,58,73,M,0,8,0,0,M
,,,,,,,,,,
San Jose,7/12/12,84,58,71,M,0,6,0,0,0
,,,,,,,,,,
San Jose,7/13/12,72,56,64,M,1,0,0,0,0
,,,,,,,,,,
San Jose,7/14/12,81,55,68,M,0,3,0,0,0
,,,,,,,,,,
San Jose,7/15/12,79,54,66.5,M,0,2,T,0,0
,,,,,,,,,,
San Jose,7/16/12,74,56,65,M,0,0,T,0,0
,,,,,,,,,,
San Jose,7/17/12,76,59,67.5,M,0,3,T,0,0
,,,,,,,,,,
San Jose,7/18/12,73,59,66,M,0,1,0,0,0
,,,,,,,,,,
San Jose,7/19/12,75,58,66.5,M,0,2,0,0,0
,,,,,,,,,,
San Jose,7/20/12,82,59,70.5,M,0,6,0,0,0
,,,,,,,,,,
San Jose,7/21/12,92,61,76.5,M,0,12,0,0,0
,,,,,,,,,,
San Jose,7/22/12,85,58,71.5,M,0,7,0,0,0
,,,,,,,,,,
San Jose,7/23/12,88,57,72.5,M,0,8,0,0,0
,,,,,,,,,,
San Jose,7/24/12,79,57,68,M,0,3,0,0,0
,,,,,,,,,,
San Jose,7/25/12,78,57,67.5,M,0,3,0,0,0
,,,,,,,,,,
San Jose,7/26/12,75,57,66,M,0,1,0,0,0
,,,,,,,,,,
San Jose,7/27/12,78,57,67.5,M,0,3,0,0,0
,,,,,,,,,,
San Jose,7/28/12,76,56,66,M,0,1,0,0,0
,,,,,,,,,,
San Jose,7/29/12,78,57,67.5,M,0,3,0,0,0
,,,,,,,,,,
San Jose,7/30/12,87,56,71.5,M,0,7,0,0,0
,,,,,,,,,,
San Jose,7/31/12,83,60,71.5,M,0,7,0,0,0
,,,,,,,,,,
San Jose,8/1/12,83,55,69,M,0,4,0,0,0
,,,,,,,,,,
San Jose,8/2/12,84,57,70.5,M,0,6,0,0,0
,,,,,,,,,,
San Jose,8/3/12,79,54,66.5,M,0,2,0,0,0
,,,,,,,,,,
San Jose,8/4/12,72,57,64.5,M,0,0,T,0,0
,,,,,,,,,,
San Jose,8/5/12,75,58,66.5,M,0,2,0,0,0
,,,,,,,,,,
San Jose,8/6/12,78,58,68,M,0,3,0,0,0
,,,,,,,,,,
San Jose,8/7/12,78,57,67.5,M,0,3,0,0,0
,,,,,,,,,,
San Jose,8/8/12,87,56,71.5,M,0,7,0,0,0
,,,,,,,,,,
San Jose,8/9/12,90,57,73.5,M,0,9,0,0,0
,,,,,,,,,,
San Jose,8/10/12,85,59,72,M,0,7,0,0,0
,,,,,,,,,,
San Jose,8/11/12,89,57,73,M,0,8,0,0,0
,,,,,,,,,,
San Jose,8/12/12,81,58,69.5,M,0,5,0,0,0
,,,,,,,,,,
San Jose,8/13/12,85,60,72.5,M,0,8,0,0,0
,,,,,,,,,,
San Jose,8/14/12,82,61,71.5,M,0,7,0,0,0
,,,,,,,,,,
San Jose,8/15/12,78,60,69,M,0,4,0,0,0
,,,,,,,,,,
San Jose,8/16/12,81,59,70,M,0,5,0,0,0
,,,,,,,,,,
San Jose,8/17/12,77,59,68,M,0,3,0,0,0
,,,,,,,,,,
San Jose,8/18/12,81,59,70,M,0,5,0,0,0
,,,,,,,,,,
San Jose,8/19/12,74,55,64.5,M,0,0,0,0,0
,,,,,,,,,,
San Jose,8/20/12,76,55,65.5,M,0,1,0,0,0
,,,,,,,,,,
San Jose,8/21/12,78,55,66.5,M,0,2,0,0,0
,,,,,,,,,,
San Jose,8/22/12,74,56,65,M,0,0,0,0,0
,,,,,,,,,,
San Jose,8/23/12,78,56,67,M,0,2,0,0,M
,,,,,,,,,,
San Jose,8/24/12,82,55,68.5,M,0,4,0,0,0
,,,,,,,,,,
San Jose,8/25/12,76,56,66,M,0,1,0,0,0
,,,,,,,,,,
San Jose,8/26/12,71,58,64.5,M,0,0,0,0,0
,,,,,,,,,,
San Jose,8/27/12,82,55,68.5,M,0,4,0,0,0
,,,,,,,,,,
San Jose,8/28/12,84,59,71.5,M,0,7,0,0,0
,,,,,,,,,,
San Jose,8/29/12,89,56,72.5,M,0,8,0,0,0
,,,,,,,,,,
San Jose,8/30/12,81,57,69,M,0,4,0,0,0
,,,,,,,,,,
San Jose,8/31/12,69,56,62.5,M,2,0,0,0,0
,,,,,,,,,,
San Jose,9/1/12,74,57,65.5,M,0,1,0,0,0
,,,,,,,,,,
San Jose,9/2/12,85,53,69,M,0,4,0,0,0
,,,,,,,,,,
San Jose,9/3/12,87,56,71.5,M,0,7,0,0,0
,,,,,,,,,,
San Jose,9/4/12,78,56,67,M,0,2,0,0,0
,,,,,,,,,,
San Jose,9/5/12,75,57,66,M,0,1,T,0,0
,,,,,,,,,,
San Jose,9/6/12,78,56,67,M,0,2,0.01,0,0
,,,,,,,,,,
San Jose,9/7/12,75,56,65.5,M,0,1,0,0,0
,,,,,,,,,,
San Jose,9/8/12,71,56,63.5,M,1,0,0,0,0
,,,,,,,,,,
San Jose,9/9/12,74,54,64,M,1,0,0,0,0
,,,,,,,,,,
San Jose,9/10/12,83,50,66.5,M,0,2,0,0,0
,,,,,,,,,,
San Jose,9/11/12,82,52,67,M,0,2,0,0,0
,,,,,,,,,,
San Jose,9/12/12,76,53,64.5,M,0,0,0,0,0
,,,,,,,,,,
San Jose,9/13/12,80,59,69.5,M,0,5,0,0,M
,,,,,,,,,,
San Jose,9/14/12,74,57,65.5,M,0,1,0,0,0
,,,,,,,,,,
San Jose,9/15/12,76,56,66,M,0,1,0,0,0
,,,,,,,,,,
San Jose,9/16/12,76,55,65.5,M,0,1,0,0,0
,,,,,,,,,,
San Jose,9/17/12,71,55,63,M,2,0,0,0,0
,,,,,,,,,,
San Jose,9/18/12,69,54,61.5,M,3,0,0,0,0
,,,,,,,,,,
San Jose,9/19/12,68,53,60.5,M,4,0,0,0,0
,,,,,,,,,,
San Jose,9/20/12,72,50,61,M,4,0,0,0,0
,,,,,,,,,,
San Jose,9/21/12,79,51,65,M,0,0,0,0,0
,,,,,,,,,,
San Jose,9/22/12,84,52,68,M,0,3,0,0,0
,,,,,,,,,,
San Jose,9/23/12,83,53,68,M,0,3,0,0,0
,,,,,,,,,,
San Jose,9/24/12,77,50,63.5,M,1,0,0,0,0
,,,,,,,,,,
San Jose,9/25/12,78,51,64.5,M,0,0,0,0,0
,,,,,,,,,,
San Jose,9/26/12,75,52,63.5,M,1,0,0,0,0
,,,,,,,,,,
San Jose,9/27/12,81,52,66.5,M,0,2,0,0,0
,,,,,,,,,,
San Jose,9/28/12,70,53,61.5,M,3,0,0,0,0
,,,,,,,,,,
San Jose,9/29/12,80,55,67.5,M,0,3,0,0,0
,,,,,,,,,,
San Jose,9/30/12,90,54,72,M,0,7,0,0,0
,,,,,,,,,,
San Jose,10/1/12,94,57,75.5,M,0,11,0,0,0
,,,,,,,,,,
San Jose,10/2/12,96,61,78.5,M,0,14,0,0,0
,,,,,,,,,,
San Jose,10/3/12,89,59,74,M,0,9,0,0,0
,,,,,,,,,,
San Jose,10/4/12,76,56,66,M,0,1,0,0,0
,,,,,,,,,,
San Jose,10/5/12,74,56,65,M,0,0,0,0,0
,,,,,,,,,,
San Jose,10/6/12,71,51,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/7/12,73,48,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/8/12,72,48,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/9/12,71,49,M,M,M,M,0.09,0,0
,,,,,,,,,,
San Jose,10/10/12,70,53,M,M,M,M,T,0,0
,,,,,,,,,,
San Jose,10/11/12,60,53,M,M,M,M,0.02,0,0
,,,,,,,,,,
San Jose,10/12/12,63,52,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/13/12,71,44,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/14/12,71,48,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/15/12,74,53,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/16/12,76,55,M,M,M,M,T,0,0
,,,,,,,,,,
San Jose,10/17/12,84,50,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/18/12,88,51,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/19/12,71,54,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/20/12,66,48,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/21/12,62,45,M,M,M,M,0.02,M,0
,,,,,,,,,,
San Jose,10/22/12,63,50,M,M,M,M,0.11,0,0
,,,,,,,,,,
San Jose,10/23/12,62,45,M,M,M,M,0.02,M,0
,,,,,,,,,,
San Jose,10/24/12,65,44,M,M,M,M,0.06,M,0
,,,,,,,,,,
San Jose,10/25/12,63,49,M,M,M,M,0.01,0,0
,,,,,,,,,,
San Jose,10/26/12,71,43,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/27/12,76,46,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/28/12,76,49,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/29/12,69,48,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/30/12,71,48,M,M,M,M,0,0,0
,,,,,,,,,,
San Jose,10/31/12,64,57,60.5,M,4,0,0.02,0,0
,,,,,,,,,,
San Jose,11/1/12,68,54,61,M,4,0,0.14,0,0
,,,,,,,,,,
San Jose,11/2/12,67,48,57.5,M,7,0,0,0,0
,,,,,,,,,,
San Jose,11/3/12,73,48,60.5,M,4,0,0,0,0
,,,,,,,,,,
San Jose,11/4/12,79,51,65,M,0,0,0,0,0
,,,,,,,,,,
San Jose,11/5/12,84,52,68,M,0,3,0,0,0
,,,,,,,,,,
San Jose,11/6/12,80,52,66,M,0,1,0,0,0
,,,,,,,,,,
San Jose,11/7/12,67,54,60.5,M,4,0,0,0,0
,,,,,,,,,,
San Jose,11/8/12,62,45,53.5,M,11,0,T,0,0
,,,,,,,,,,
San Jose,11/9/12,58,45,51.5,M,13,0,0.06,0,0
,,,,,,,,,,
San Jose,11/10/12,60,40,50,M,15,0,T,0,0
,,,,,,,,,,
San Jose,11/11/12,62,38,50,M,15,0,0,0,0
,,,,,,,,,,
San Jose,11/12/12,63,39,51,M,14,0,0,0,0
,,,,,,,,,,
San Jose,11/13/12,69,39,54,M,11,0,0,0,0
,,,,,,,,,,
San Jose,11/14/12,70,44,57,M,8,0,0,0,0
,,,,,,,,,,
San Jose,11/15/12,71,43,57,M,8,0,0,0,0
,,,,,,,,,,
San Jose,11/16/12,66,51,58.5,M,6,0,0.07,0,0
,,,,,,,,,,
San Jose,11/17/12,66,56,61,M,4,0,0.17,0,0
,,,,,,,,,,
San Jose,11/18/12,64,49,56.5,M,8,0,0.45,M,M
,,,,,,,,,,
San Jose,11/19/12,68,50,59,M,6,0,0,0,0
,,,,,,,,,,
San Jose,11/20/12,68,54,61,M,4,0,T,0,0
,,,,,,,,,,
San Jose,11/21/12,66,48,57,M,8,0,0.2,0,0
,,,,,,,,,,
San Jose,11/22/12,65,43,54,M,11,0,0,0,0
,,,,,,,,,,
San Jose,11/23/12,69,40,54.5,M,10,0,0,0,0
,,,,,,,,,,
San Jose,11/24/12,68,43,55.5,M,9,0,0,0,0
,,,,,,,,,,
San Jose,11/25/12,57,45,51,M,14,0,0,0,0
,,,,,,,,,,
San Jose,11/26/12,65,41,53,M,12,0,0.01,M,0
,,,,,,,,,,
San Jose,11/27/12,62,49,55.5,M,9,0,0,0,0
,,,,,,,,,,
San Jose,11/28/12,68,54,61,M,4,0,0.16,0,0
,,,,,,,,,,
San Jose,11/29/12,62,56,59,M,6,0,0.19,0,0
,,,,,,,,,,
San Jose,11/30/12,68,57,62.5,M,2,0,1.14,0,0
,,,,,,,,,,
San Jose,12/1/12,66,58,62,M,3,0,0.04,0,0
,,,,,,,,,,
San Jose,12/2/12,64,47,55.5,M,9,0,0.92,0,0
,,,,,,,,,,
San Jose,12/3/12,64,43,53.5,M,11,0,0,0,0
,,,,,,,,,,
San Jose,12/4/12,64,51,57.5,M,7,0,0,0,0
,,,,,,,,,,
San Jose,12/5/12,69,58,63.5,M,1,0,0.38,0,0
,,,,,,,,,,
San Jose,12/6/12,59,51,55,M,10,0,0,0,0
,,,,,,,,,,
San Jose,12/7/12,64,46,55,M,10,0,0,0,0
,,,,,,,,,,
San Jose,12/8/12,62,42,52,M,13,0,0,0,0
,,,,,,,,,,
San Jose,12/9/12,67,45,56,M,9,0,0,0,0
,,,,,,,,,,
San Jose,12/10/12,68,45,56.5,M,8,0,0,0,0
,,,,,,,,,,
San Jose,12/11/12,64,42,53,M,12,0,T,0,0
,,,,,,,,,,
San Jose,12/12/12,55,43,49,M,16,0,0.1,0,0
,,,,,,,,,,
San Jose,12/13/12,53,38,45.5,M,19,0,0,0,0
,,,,,,,,,,
San Jose,12/14/12,53,36,44.5,M,20,0,0.01,0,0
,,,,,,,,,,
San Jose,12/15/12,49,36,42.5,M,22,0,0.13,0,0
,,,,,,,,,,
San Jose,12/16/12,58,46,52,M,13,0,0,0,0
,,,,,,,,,,
San Jose,12/17/12,58,47,52.5,M,12,0,0.15,0,0
,,,,,,,,,,
San Jose,12/18/12,53,40,46.5,M,18,0,0,0,0
,,,,,,,,,,
San Jose,12/19/12,54,32,43,M,22,0,0,0,0
,,,,,,,,,,
San Jose,12/20/12,59,36,47.5,M,17,0,0,0,0
,,,,,,,,,,
San Jose,12/21/12,57,47,52,M,13,0,0.02,M,0
,,,,,,,,,,
San Jose,12/22/12,56,50,53,M,12,0,0.49,0,0
,,,,,,,,,,
San Jose,12/23/12,62,48,55,M,10,0,1.17,0,0
,,,,,,,,,,
San Jose,12/24/12,56,43,49.5,M,15,0,0,0,0
,,,,,,,,,,
San Jose,12/25/12,53,39,46,M,19,0,0.28,0,0
,,,,,,,,,,
San Jose,12/26/12,54,44,49,M,16,0,0.36,0,0
,,,,,,,,,,
San Jose,12/27/12,54,40,47,M,18,0,0,0,0
,,,,,,,,,,
San Jose,12/28/12,51,37,44,M,21,0,0.03,0,0
,,,,,,,,,,
San Jose,12/29/12,52,39,45.5,M,19,0,0.16,M,0
,,,,,,,,,,
San Jose,12/30/12,54,36,45,M,20,0,0,0,0
,,,,,,,,,,
San Jose,12/31/12,53,33,43,M,22,0,0,0,0
,,,,,,,,,,
San Jose,1/1/13,55,35,45,M,20,0,0,0,0
,,,,,,,,,,
San Jose,1/2/13,58,31,44.5,M,20,0,0,0,0
,,,,,,,,,,
San Jose,1/3/13,57,33,45,M,20,0,0,0,0
,,,,,,,,,,
San Jose,1/4/13,60,35,47.5,M,17,0,0,0,0
,,,,,,,,,,
San Jose,1/5/13,56,40,48,M,17,0,0.09,0,0
,,,,,,,,,,
San Jose,1/6/13,51,40,45.5,M,19,0,0.11,0,0
,,,,,,,,,,
San Jose,1/7/13,58,37,47.5,M,17,0,0,0,0
,,,,,,,,,,
San Jose,1/8/13,61,42,51.5,M,13,0,0,0,0
,,,,,,,,,,
San Jose,1/9/13,59,42,M,M,M,M,0.03,0,0
,,,,,,,,,,
San Jose,1/10/13,54,41,47.5,M,17,0,T,0,0
,,,,,,,,,,
San Jose,1/11/13,57,36,46.5,M,18,0,0.01,0,0
,,,,,,,,,,
San Jose,1/12/13,50,32,41,M,24,0,0,0,0
,,,,,,,,,,
San Jose,1/13/13,49,26,37.5,M,27,0,0,0,0
,,,,,,,,,,
San Jose,1/14/13,50,32,41,M,24,0,0,M,0
,,,,,,,,,,
San Jose,1/15/13,54,32,43,M,22,0,0,0,0
,,,,,,,,,,
San Jose,1/16/13,57,31,44,M,21,0,0,0,0
,,,,,,,,,,
San Jose,1/17/13,64,32,48,M,17,0,0,0,0
,,,,,,,,,,
San Jose,1/18/13,64,35,49.5,M,15,0,0,0,0
,,,,,,,,,,
San Jose,1/19/13,64,35,49.5,M,15,0,0,0,0
,,,,,,,,,,
San Jose,1/20/13,64,35,49.5,M,15,0,0,0,0
,,,,,,,,,,
San Jose,1/21/13,65,34,49.5,M,15,0,0,0,0
,,,,,,,,,,
San Jose,1/22/13,62,35,48.5,M,16,0,0,0,0
,,,,,,,,,,
San Jose,1/23/13,59,47,53,M,12,0,0.06,M,0
,,,,,,,,,,
San Jose,1/24/13,54,50,52,M,13,0,0.37,0,0
,,,,,,,,,,
San Jose,1/25/13,64,52,58,M,7,0,0.01,0,0
,,,,,,,,,,
San Jose,1/26/13,58,43,50.5,M,14,0,0.01,M,0
,,,,,,,,,,
San Jose,1/27/13,54,41,47.5,M,17,0,0,0,0
,,,,,,,,,,
San Jose,1/28/13,56,36,46,M,19,0,0,0,0
,,,,,,,,,,
San Jose,1/29/13,56,37,46.5,M,18,0,0,0,0
,,,,,,,,,,
San Jose,1/30/13,66,39,52.5,M,12,0,0,0,0
,,,,,,,,,,
San Jose,1/31/13,66,38,52,M,13,0,0,0,0
,,,,,,,,,,
San Jose,2/1/13,67,39,53,M,12,0,0,0,0
,,,,,,,,,,
San Jose,2/2/13,57,45,51,M,14,0,0,0,0
,,,,,,,,,,
San Jose,2/3/13,57,43,50,M,15,0,0,0,0
,,,,,,,,,,
San Jose,2/4/13,57,39,48,M,17,0,0,0,0
,,,,,,,,,,
San Jose,2/5/13,55,45,50,M,15,0,0,0,0
,,,,,,,,,,
San Jose,2/6/13,58,38,48,M,17,0,0,0,0
,,,,,,,,,,
San Jose,2/7/13,55,36,45.5,M,19,0,0.03,0,0
,,,,,,,,,,
San Jose,2/8/13,52,38,45,M,20,0,0.08,0,0
,,,,,,,,,,
San Jose,2/9/13,57,31,44,M,21,0,0,0,0
,,,,,,,,,,
San Jose,2/10/13,60,34,47,M,18,0,0,0,0
,,,,,,,,,,
San Jose,2/11/13,62,34,48,M,17,0,0,0,0
,,,,,,,,,,
San Jose,2/12/13,61,37,49,M,16,0,0,0,0
,,,,,,,,,,
San Jose,2/13/13,65,38,51.5,M,13,0,0,0,0
,,,,,,,,,,
San Jose,2/14/13,73,40,56.5,M,8,0,0,0,0
,,,,,,,,,,
San Jose,2/15/13,72,42,57,M,8,0,0,0,0
,,,,,,,,,,
San Jose,2/16/13,68,43,55.5,M,9,0,0,0,0
,,,,,,,,,,
San Jose,2/17/13,63,43,53,M,12,0,0,0,0
,,,,,,,,,,
San Jose,2/18/13,57,39,48,M,17,0,0,0,0
,,,,,,,,,,
San Jose,2/19/13,50,42,M,M,M,M,0.25,0,0
,,,,,,,,,,
San Jose,2/20/13,58,40,49,M,16,0,0,0,0
,,,,,,,,,,
San Jose,2/21/13,58,37,47.5,M,17,0,0,0,0
,,,,,,,,,,
San Jose,2/22/13,62,37,49.5,M,15,0,0,0,0
,,,,,,,,,,
San Jose,2/23/13,57,45,51,M,14,0,0.01,0,0
,,,,,,,,,,
San Jose,2/24/13,62,38,50,M,15,0,0,0,0
,,,,,,,,,,
San Jose,2/25/13,61,35,48,M,17,0,0,0,0
,,,,,,,,,,
San Jose,2/26/13,65,36,50.5,M,14,0,0,0,0
,,,,,,,,,,
San Jose,2/27/13,68,36,52,M,13,0,0,0,0
,,,,,,,,,,
San Jose,2/28/13,66,42,54,M,11,0,0,0,0
,,,,,,,,,,
San Jose,3/1/13,70,45,57.5,M,7,0,0,0,0
,,,,,,,,,,
San Jose,3/2/13,71,49,60,M,5,0,0,0,0
,,,,,,,,,,
San Jose,3/3/13,64,50,57,M,8,0,T,0,0
,,,,,,,,,,
San Jose,3/4/13,60,46,53,M,12,0,0,0,0
,,,,,,,,,,
San Jose,3/5/13,59,44,51.5,M,13,0,0.01,0,0
,,,,,,,,,,
San Jose,3/6/13,58,42,50,M,15,0,0.08,0,0
,,,,,,,,,,
San Jose,3/7/13,59,40,49.5,M,15,0,0.5,0,0
,,,,,,,,,,
San Jose,3/8/13,59,44,51.5,M,13,0,0.07,0,0
,,,,,,,,,,
San Jose,3/9/13,64,45,54.5,M,10,0,0,0,0
,,,,,,,,,,
San Jose,3/10/13,68,39,53.5,M,11,0,0,0,0
,,,,,,,,,,
San Jose,3/11/13,70,40,55,M,10,0,0,0,0
,,,,,,,,,,
San Jose,3/12/13,70,47,58.5,M,6,0,0,0,0
,,,,,,,,,,
San Jose,3/13/13,74,49,61.5,M,3,0,0,0,0
,,,,,,,,,,
San Jose,3/14/13,70,51,60.5,M,4,0,0,0,M
,,,,,,,,,,
San Jose,3/15/13,69,45,57,M,8,0,0,0,0
,,,,,,,,,,
San Jose,3/16/13,70,50,60,M,5,0,0,0,M
,,,,,,,,,,
San Jose,3/17/13,66,44,55,M,10,0,0,0,0
,,,,,,,,,,
San Jose,3/18/13,65,43,54,M,11,0,0,0,0
,,,,,,,,,,
San Jose,3/19/13,71,48,59.5,M,5,0,0.09,0,0
,,,,,,,,,,
San Jose,3/20/13,68,52,60,M,5,0,0.07,0,0
,,,,,,,,,,
San Jose,3/21/13,63,45,54,M,11,0,0,0,0
,,,,,,,,,,
San Jose,3/22/13,67,45,56,M,9,0,0,0,0
,,,,,,,,,,
San Jose,3/23/13,67,41,54,M,11,0,0,0,0
,,,,,,,,,,
San Jose,3/24/13,69,41,55,M,10,0,0,0,0
,,,,,,,,,,
San Jose,3/25/13,60,46,53,M,12,0,0,0,0
,,,,,,,,,,
San Jose,3/26/13,65,46,55.5,M,9,0,0,0,0
,,,,,,,,,,
San Jose,3/27/13,67,47,57,M,8,0,T,0,0
,,,,,,,,,,
San Jose,3/28/13,73,54,63.5,M,1,0,0.01,0,0
,,,,,,,,,,
San Jose,3/29/13,78,53,65.5,M,0,1,T,0,0
,,,,,,,,,,
San Jose,3/30/13,72,54,63,M,2,0,0.03,0,0
,,,,,,,,,,
San Jose,3/31/13,70,53,61.5,M,3,0,0.01,0,0
,,,,,,,,,,
San Jose,4/1/13,68,53,60.5,M,4,0,0.07,0,0
,,,,,,,,,,
San Jose,4/2/13,68,51,59.5,M,5,0,0,0,0
,,,,,,,,,,
San Jose,4/3/13,79,49,64,M,1,0,0,0,0
,,,,,,,,,,
San Jose,4/4/13,68,52,60,M,5,0,0.15,0,0
