City,Date,High,Low,0
San Jose,6/21/13,80,53,0
,,,,0
San Jose,6/22/13,83,54,0
,,,,0
San Jose,6/23/13,71,57,0
,,,,0
San Jose,6/24/13,69,59,0.04
,,,,0
San Jose,6/25/13,79,63,0
,,,,0
San Jose,6/26/13,83,65,0
,,,,0
San Jose,6/27/13,85,61,0
,,,,0
San Jose,6/28/13,92,64,0
,,,,0
San Jose,6/29/13,96,65,0
,,,,0
San Jose,6/30/13,88,63,0
,,,,0
San Jose,7/1/13,92,62,0
,,,,0
San Jose,7/2/13,92,63,0
,,,,0
San Jose,7/3/13,91,62,0
,,,,0
San Jose,7/4/13,90,65,0
,,,,0
San Jose,7/5/13,75,57,0
,,,,0
San Jose,7/6/13,79,55,0
,,,,0
San Jose,7/7/13,79,54,0
,,,,0
San Jose,7/8/13,80,55,0
,,,,0
San Jose,7/9/13,86,58,0
,,,,0
San Jose,7/10/13,79,57,0
,,,,0
San Jose,7/11/13,75,57,0
,,,,0
San Jose,7/12/13,78,53,0
,,,,0
San Jose,7/13/13,82,54,0
,,,,0
San Jose,7/14/13,75,55,0
,,,,0
San Jose,7/15/13,74,56,0
,,,,0
San Jose,7/16/13,72,57,0
,,,,0
San Jose,7/17/13,74,58,0
,,,,0
San Jose,7/18/13,81,57,0
,,,,0
San Jose,7/19/13,80,57,0
,,,,0
San Jose,7/20/13,83,57,0
,,,,0
San Jose,7/21/13,80,54,0
,,,,0
San Jose,7/22/13,77,58,0
,,,,0
San Jose,7/23/13,80,62,0
,,,,0
San Jose,7/24/13,86,60,0
,,,,0
San Jose,7/25/13,80,59,0
,,,,0
San Jose,7/26/13,79,58,0
,,,,0
San Jose,7/27/13,79,57,0
,,,,0
San Jose,7/28/13,79,56,0
,,,,0
San Jose,7/29/13,80,56,0
,,,,0
San Jose,7/30/13,77,55,0
,,,,0
San Jose,7/31/13,76,56,0
,,,,0
San Jose,8/1/13,74,54,0
,,,,0
San Jose,8/2/13,77,54,0
,,,,0
San Jose,8/3/13,79,53,0
,,,,0
San Jose,8/4/13,74,56,0
,,,,0
San Jose,8/5/13,73,57,0
,,,,0
San Jose,8/6/13,73,58,0
,,,,0
San Jose,8/7/13,74,60,0
,,,,0
San Jose,8/8/13,75,59,0
,,,,0
San Jose,8/9/13,74,58,0
,,,,0
San Jose,8/10/13,76,59,0
,,,,0
San Jose,8/11/13,73,59,0
,,,,0
San Jose,8/12/13,81,58,0
,,,,0
San Jose,8/13/13,87,56,0
,,,,0
San Jose,8/14/13,80,56,0
,,,,0
San Jose,8/15/13,82,63,0
,,,,0
San Jose,8/16/13,83,61,0
,,,,0
San Jose,8/17/13,77,60,0
,,,,0
San Jose,8/18/13,91,58,0
,,,,0
San Jose,8/19/13,86,66,0
,,,,0
San Jose,8/20/13,82,62,0
,,,,0
San Jose,8/21/13,77,57,0
,,,,0
San Jose,8/22/13,74,60,0
,,,,0
San Jose,8/23/13,73,59,0
,,,,0
San Jose,8/24/13,80,54,0
,,,,0
San Jose,8/25/13,82,64,0
,,,,0
San Jose,8/26/13,77,61,0
,,,,0
San Jose,8/27/13,80,57,0
,,,,0
San Jose,8/28/13,81,61,0
,,,,0
San Jose,8/29/13,81,63,0
,,,,0
San Jose,8/30/13,88,63,0
,,,,0
San Jose,8/31/13,80,62,0
,,,,0
San Jose,9/1/13,81,62,0
,,,,0
San Jose,9/2/13,79,66,0
,,,,0
San Jose,9/3/13,80,60,0
,,,,0
San Jose,9/4/13,79,59,0
,,,,0
San Jose,9/5/13,78,58,0
,,,,0
San Jose,9/6/13,89,54,0
,,,,0
San Jose,9/7/13,95,61,0
,,,,0
San Jose,9/8/13,88,60,0
,,,,0
San Jose,9/9/13,88,62,0
,,,,0
San Jose,9/10/13,82,58,0
,,,,0
San Jose,9/11/13,77,59,0
,,,,0
San Jose,9/12/13,76,62,0
,,,,0
San Jose,9/13/13,74,59,0
,,,,0
San Jose,9/14/13,72,59,0
,,,,0
San Jose,9/15/13,78,58,0
,,,,0
San Jose,9/16/13,79,62,0
,,,,0
San Jose,9/17/13,75,56,0
,,,,0
San Jose,9/18/13,83,55,0
,,,,0
San Jose,9/19/13,87,54,0
,,,,0
San Jose,9/20/13,76,56,0
,,,,0
San Jose,9/21/13,70,57,0.66
,,,,0
San Jose,9/22/13,72,53,0
,,,,0
San Jose,9/23/13,80,54,0
,,,,0
San Jose,9/24/13,75,58,0
,,,,0
San Jose,9/25/13,70,55,0
,,,,0
San Jose,9/26/13,74,51,0
,,,,0
San Jose,9/27/13,78,49,0
,,,,0
San Jose,9/28/13,82,51,0
,,,,0
San Jose,9/29/13,77,54,0
,,,,0
San Jose,9/30/13,77,57,0
,,,,0
San Jose,10/1/13,72,53,0
,,,,0
San Jose,10/2/13,76,52,0
,,,,0
San Jose,10/3/13,73,51,0
,,,,0
San Jose,10/4/13,82,58,0
,,,,0
San Jose,10/5/13,85,49,0
,,,,0
San Jose,10/6/13,83,51,0
,,,,0
San Jose,10/7/13,81,54,0
,,,,0
San Jose,10/8/13,75,51,0
,,,,0
San Jose,10/9/13,68,50,0
,,,,0
San Jose,10/10/13,74,50,0
,,,,0
San Jose,10/11/13,67,48,0
,,,,0
San Jose,10/12/13,71,46,0
,,,,0
San Jose,10/13/13,73,47,0
,,,,0
San Jose,10/14/13,78,48,0
,,,,0
San Jose,10/15/13,79,47,0
,,,,0
San Jose,10/16/13,82,50,0
,,,,0
San Jose,10/17/13,80,49,0
,,,,0
San Jose,10/18/13,78,49,0
,,,,0
San Jose,10/19/13,78,49,0
,,,,0
San Jose,10/20/13,74,50,0
,,,,0
San Jose,10/21/13,70,51,0
,,,,0
San Jose,10/22/13,72,51,0
,,,,0
San Jose,10/23/13,67,52,0
,,,,0
San Jose,10/24/13,60,50,0
,,,,0
San Jose,10/25/13,69,47,0
,,,,0
San Jose,10/26/13,75,46,0
,,,,0
San Jose,10/27/13,63,50,0
,,,,0
San Jose,10/28/13,64,53,0
,,,,0
San Jose,10/29/13,63,49,0
,,,,0
San Jose,10/30/13,67,44,0
,,,,0
San Jose,10/31/13,72,44,0
,,,,0
San Jose,11/1/13,77,44,0
,,,,0
San Jose,11/2/13,69,45,0
,,,,0
San Jose,11/3/13,64,45,0
,,,,0
San Jose,11/4/13,67,40,0
,,,,0
San Jose,11/5/13,72,44,0
,,,,0
San Jose,11/6/13,74,46,0
,,,,0
San Jose,11/7/13,74,50,0
,,,,0
San Jose,11/8/13,70,46,0
,,,,0
San Jose,11/9/13,77,44,0
,,,,0
San Jose,11/10/13,65,45,0
,,,,0
San Jose,11/11/13,66,52,0
,,,,0
San Jose,11/12/13,71,53,0
,,,,0
San Jose,11/13/13,74,46,0
,,,,0
San Jose,11/14/13,64,49,0
,,,,0
San Jose,11/15/13,65,44,0
,,,,0
San Jose,11/16/13,63,40,0
,,,,0
San Jose,11/17/13,63,45,0
,,,,0
San Jose,11/18/13,61,44,0
,,,,0
San Jose,11/19/13,65,48,0.29
,,,,0
San Jose,11/20/13,63,53,0.47
,,,,0
San Jose,11/21/13,62,50,0.01
,,,,0
San Jose,11/22/13,69,47,0
,,,,0
San Jose,11/23/13,66,40,0
,,,,0
San Jose,11/24/13,65,41,0
,,,,0
San Jose,11/25/13,65,40,0
,,,,0
San Jose,11/26/13,63,43,0
,,,,0
San Jose,11/27/13,65,43,0
,,,,0
San Jose,11/28/13,68,45,0
,,,,0
San Jose,11/29/13,71,43,0
,,,,0
San Jose,11/30/13,65,41,0
,,,,0
San Jose,12/1/13,67,42,0
,,,,0
San Jose,12/2/13,64,42,0
,,,,0
San Jose,12/3/13,55,42,0
,,,,0
San Jose,12/4/13,52,34,0
,,,,0
San Jose,12/5/13,52,29,0
,,,,0
San Jose,12/6/13,54,30,0.04
,,,,0
San Jose,12/7/13,49,35,0.09
,,,,0
San Jose,12/8/13,47,31,0
,,,,0
San Jose,12/9/13,51,25,0
,,,,0
San Jose,12/10/13,53,28,0
,,,,0
San Jose,12/11/13,57,31,0
,,,,0
San Jose,12/12/13,59,29,0
,,,,0
San Jose,12/13/13,59,34,0
,,,,0
San Jose,12/14/13,62,34,0
,,,,0
San Jose,12/15/13,62,31,0
,,,,0
San Jose,12/16/13,67,37,0
,,,,0
San Jose,12/17/13,65,40,0
,,,,0
San Jose,12/18/13,62,44,0
,,,,0
San Jose,12/19/13,58,42,0
,,,,0
San Jose,12/20/13,60,35,0
,,,,0
San Jose,12/21/13,60,36,0
,,,,0
San Jose,12/22/13,67,37,0
,,,,0
San Jose,12/23/13,63,38,0
,,,,0
San Jose,12/24/13,70,38,0
,,,,0
San Jose,12/25/13,67,37,0
,,,,0
San Jose,12/26/13,69,37,0
,,,,0
San Jose,12/27/13,60,36,0
,,,,0
San Jose,12/28/13,66,35,0
,,,,0
San Jose,12/29/13,67,36,0
,,,,0
San Jose,12/30/13,66,34,0
,,,,0
San Jose,12/31/13,59,37,0
,,,,0
San Jose,1/1/14,62,35,0
,,,,0
San Jose,1/2/14,65,38,0
,,,,0
San Jose,1/3/14,64,40,0
,,,,0
San Jose,1/4/14,66,38,0
,,,,0
San Jose,1/5/14,66,35,0
,,,,0
San Jose,1/6/14,62,38,0
,,,,0
San Jose,1/7/14,63,44,0
,,,,0
San Jose,1/8/14,58,50,0
,,,,0
San Jose,1/9/14,59,46,0.01
,,,,0
San Jose,1/10/14,62,41,0
,,,,0
San Jose,1/11/14,59,43,0
,,,,0
San Jose,1/12/14,60,43,0
,,,,0
San Jose,1/13/14,68,43,0
,,,,0
San Jose,1/14/14,76,37,0
,,,,0
San Jose,1/15/14,71,39,0
,,,,0
San Jose,1/16/14,73,39,0
,,,,0
San Jose,1/17/14,69,39,0
,,,,0
San Jose,1/18/14,70,37,0
,,,,0
San Jose,1/19/14,69,36,0
,,,,0
San Jose,1/20/14,69,38,0
,,,,0
San Jose,1/21/14,68,37,0
,,,,0
San Jose,1/22/14,72,38,0
,,,,0
San Jose,1/23/14,67,40,0
,,,,0
San Jose,1/24/14,65,40,0
,,,,0
San Jose,1/25/14,71,44,0
,,,,0
San Jose,1/26/14,71,45,0
,,,,0
San Jose,1/27/14,64,46,0
,,,,0
San Jose,1/28/14,67,48,0
,,,,0
San Jose,1/29/14,68,55,0.01
,,,,0
San Jose,1/30/14,60,51,0.1
,,,,0
San Jose,1/31/14,60,44,0
,,,,0
San Jose,2/1/14,60,37,0
,,,,0
San Jose,2/2/14,54,41,0.08
,,,,0
San Jose,2/3/14,56,39,0
,,,,0
San Jose,2/4/14,56,36,0
,,,,0
San Jose,2/5/14,57,36,0.01
,,,,0
San Jose,2/6/14,54,46,0.61
,,,,0
San Jose,2/7/14,55,47,0.14
,,,,0
San Jose,2/8/14,61,53,0.02
,,,,0
San Jose,2/9/14,63,57,0.05
,,,,0
San Jose,2/10/14,62,51,0.01
,,,,0
San Jose,2/11/14,62,49,0
,,,,0
San Jose,2/12/14,63,49,0
,,,,0
San Jose,2/13/14,69,49,0
,,,,0
San Jose,2/14/14,63,53,0
,,,,0
San Jose,2/15/14,63,48,0.02
,,,,0
San Jose,2/16/14,63,47,0.04
,,,,0
San Jose,2/17/14,61,39,0
,,,,0
San Jose,2/18/14,64,43,0
,,,,0
San Jose,2/19/14,63,49,0.01
,,,,0
San Jose,2/20/14,67,42,0
,,,,0
San Jose,2/21/14,72,42,0
,,,,0
San Jose,2/22/14,71,42,0
,,,,0
San Jose,2/23/14,68,45,0
,,,,0
San Jose,2/24/14,73,44,0
,,,,0
San Jose,2/25/14,66,44,0
,,,,0
San Jose,2/26/14,61,52,0.68
,,,,0
San Jose,2/27/14,65,52,0.01
,,,,0
San Jose,2/28/14,62,52,0.97
,,,,0
San Jose,3/1/14,66,52,0.21
,,,,0
San Jose,3/2/14,63,50,0.02
,,,,0
San Jose,3/3/14,63,48,0.17
,,,,0
San Jose,3/4/14,68,53,0
,,,,0
San Jose,3/5/14,74,52,0
,,,,0
San Jose,3/6/14,67,52,0.02
,,,,0
San Jose,3/7/14,68,48,0
,,,,0
San Jose,3/8/14,74,45,0
,,,,0
San Jose,3/9/14,81,57,0
,,,,0
San Jose,3/10/14,69,55,0.01
,,,,0
San Jose,3/11/14,71,54,0
,,,,0
San Jose,3/12/14,77,50,0
,,,,0
San Jose,3/13/14,77,47,0
,,,,0
San Jose,3/14/14,71,44,0
,,,,0
San Jose,3/15/14,79,48,0
,,,,0
San Jose,3/16/14,80,49,0
,,,,0
San Jose,3/17/14,69,48,0
,,,,0
San Jose,3/18/14,71,44,0
,,,,0
San Jose,3/19/14,76,45,0
,,,,0
San Jose,3/20/14,74,49,0
,,,,0
San Jose,3/21/14,70,46,0
,,,,0
San Jose,3/22/14,71,46,0
,,,,0
San Jose,3/23/14,69,47,0
,,,,0
San Jose,3/24/14,75,46,0
,,,,0
San Jose,3/25/14,67,44,0.08
,,,,0
San Jose,3/26/14,63,50,0.08
,,,,0
San Jose,3/27/14,65,46,0
,,,,0
San Jose,3/28/14,71,50,0
,,,,0
San Jose,3/29/14,63,50,0.33
,,,,0
San Jose,3/30/14,63,47,0.01
,,,,0
San Jose,3/31/14,57,43,0.42
,,,,0
San Jose,4/1/14,57,43,0.29
,,,,0
San Jose,4/2/14,61,43,0.01
,,,,0
San Jose,4/3/14,66,43,0
,,,,0
San Jose,4/4/14,61,49,0.09
,,,,0
San Jose,4/5/14,67,50,0
,,,,0
San Jose,4/6/14,76,46,0
,,,,0
San Jose,4/7/14,82,53,0
,,,,0
San Jose,4/8/14,87,56,0
,,,,0
San Jose,4/9/14,75,54,0
,,,,0
San Jose,4/10/14,80,52,0
,,,,0
San Jose,4/11/14,70,54,0
,,,,0
San Jose,4/12/14,71,53,0
,,,,0
San Jose,4/13/14,75,54,0
,,,,0
San Jose,4/14/14,76,51,0
,,,,0
San Jose,4/15/14,72,45,0
,,,,0
San Jose,4/16/14,79,49,0
,,,,0
San Jose,4/17/14,73,52,0
,,,,0
San Jose,4/18/14,71,51,0
,,,,0
San Jose,4/19/14,69,50,0
,,,,0
San Jose,4/20/14,80,50,0
,,,,0
San Jose,4/21/14,74,50,0
,,,,0
San Jose,4/22/14,65,50,0
,,,,0
San Jose,4/23/14,67,47,0
,,,,0
San Jose,4/24/14,68,50,0
,,,,0
San Jose,4/25/14,61,50,0.25
,,,,0
San Jose,4/26/14,63,49,0.02
,,,,0
San Jose,4/27/14,67,51,0
,,,,0
San Jose,4/28/14,73,47,0
,,,,0
San Jose,4/29/14,86,48,0
,,,,0
San Jose,4/30/14,93,58,0
,,,,0
San Jose,5/1/14,92,58,0
,,,,0
San Jose,5/2/14,84,54,0
,,,,0
San Jose,5/3/14,69,54,0
,,,,0
San Jose,5/4/14,71,52,0
,,,,0
San Jose,5/5/14,67,53,0
,,,,0
San Jose,5/6/14,71,50,0
,,,,0
San Jose,5/7/14,70,48,0
,,,,0
San Jose,5/8/14,70,50,0
,,,,0
San Jose,5/9/14,70,53,0
,,,,0
San Jose,5/10/14,69,51,0
,,,,0
San Jose,5/11/14,78,48,0
,,,,0
San Jose,5/12/14,86,50,0
,,,,0
San Jose,5/13/14,95,55,0
,,,,0
San Jose,5/14/14,94,57,0
,,,,0
San Jose,5/15/14,89,58,0
,,,,0
San Jose,5/16/14,78,56,0
,,,,0
San Jose,5/17/14,72,54,0
,,,,0
San Jose,5/18/14,72,56,0
,,,,0
San Jose,5/19/14,71,51,0
,,,,0
San Jose,5/20/14,72,53,0
,,,,0
San Jose,5/21/14,77,55,0
,,,,0
San Jose,5/22/14,76,55,0
,,,,0
San Jose,5/23/14,76,56,0
,,,,0
San Jose,5/24/14,74,55,0
,,,,0
San Jose,5/25/14,83,54,0
,,,,0
San Jose,5/26/14,82,54,0
,,,,0
San Jose,5/27/14,74,52,0
,,,,0
San Jose,5/28/14,76,52,0
,,,,0
San Jose,5/29/14,83,53,0
,,,,0
San Jose,5/30/14,69,52,0
,,,,0
San Jose,5/31/14,76,55,0
,,,,0
San Jose,6/1/14,80,52,0
,,,,0
San Jose,6/2/14,75,51,0
,,,,0
San Jose,6/3/14,78,54,0
,,,,0
San Jose,6/4/14,80,52,0
,,,,0
San Jose,6/5/14,81,55,0
,,,,0
San Jose,6/6/14,77,53,0
,,,,0
San Jose,6/7/14,79,53,0
,,,,0
San Jose,6/8/14,92,58,0
,,,,0
San Jose,6/9/14,88,63,0
,,,,0
San Jose,6/10/14,77,57,0
,,,,0
San Jose,6/11/14,79,57,0
,,,,0
San Jose,6/12/14,72,57,0
,,,,0
San Jose,6/13/14,79,53,0
,,,,0
San Jose,6/14/14,88,55,0
,,,,0
San Jose,6/15/14,74,54,0
,,,,0
San Jose,6/16/14,71,53,0
,,,,0
San Jose,6/17/14,78,52,0
,,,,0
San Jose,6/18/14,88,53,0
,,,,0
San Jose,6/19/14,77,55,0
,,,,0
San Jose,6/20/14,83,56,0
,,,,0
San Jose,6/21/14,72,54,0
,,,,0
San Jose,6/22/14,74,53,0
,,,,0
San Jose,6/23/14,78,53,0
,,,,0
San Jose,6/24/14,75,57,0
,,,,0
San Jose,6/25/14,74,57,0
,,,,0
San Jose,6/26/14,77,60,0.01
,,,,0
San Jose,6/27/14,78,59,0
,,,,0
San Jose,6/28/14,77,59,0
,,,,0
San Jose,6/29/14,87,57,0
,,,,0
San Jose,6/30/14,92,62,0
,,,,0
San Jose,7/1/14,79,57,0
,,,,0
San Jose,7/2/14,81,57,0
,,,,0
San Jose,7/3/14,81,56,0
,,,,0
San Jose,7/4/14,79,58,0
,,,,0
San Jose,7/5/14,82,57,0
,,,,0
San Jose,7/6/14,82,57,0
,,,,0
San Jose,7/7/14,82,59,0
,,,,0
San Jose,7/8/14,80,59,0
,,,,0
San Jose,7/9/14,80,57,0
,,,,0
San Jose,7/10/14,80,58,0
,,,,0
San Jose,7/11/14,76,59,0
,,,,0
San Jose,7/12/14,73,58,0
,,,,0
San Jose,7/13/14,77,58,0
,,,,0
San Jose,7/14/14,86,62,0
,,,,0
San Jose,7/15/14,83,61,0
,,,,0
San Jose,7/16/14,83,62,0
,,,,0
San Jose,7/17/14,78,60,0
,,,,0
San Jose,7/18/14,76,61,0
,,,,0
San Jose,7/19/14,78,62,0
,,,,0
San Jose,7/20/14,78,63,0
,,,,0
San Jose,7/21/14,79,62,0
,,,,0
San Jose,7/22/14,79,62,0
,,,,0
San Jose,7/23/14,78,59,0
,,,,0
San Jose,7/24/14,85,59,0
,,,,0
San Jose,7/25/14,94,61,0
,,,,0
San Jose,7/26/14,88,61,0
,,,,0
San Jose,7/27/14,86,62,0
,,,,0
San Jose,7/28/14,82,60,0
,,,,0
San Jose,7/29/14,83,62,0
,,,,0
San Jose,7/30/14,82,61,0
,,,,0
San Jose,7/31/14,80,61,0
,,,,0
San Jose,8/1/14,82,60,0
,,,,0
San Jose,8/2/14,75,60,0
,,,,0
San Jose,8/3/14,74,58,0
,,,,0
San Jose,8/4/14,79,59,0
,,,,0
San Jose,8/5/14,80,62,0
,,,,0
San Jose,8/6/14,85,62,0
,,,,0
San Jose,8/7/14,78,62,0
,,,,0
San Jose,8/8/14,80,58,0
,,,,0
San Jose,8/9/14,75,58,0
,,,,0
San Jose,8/10/14,80,59,0
,,,,0
San Jose,8/11/14,79,58,0
,,,,0
San Jose,8/12/14,79,59,0
,,,,0
San Jose,8/13/14,81,61,0
,,,,0
San Jose,8/14/14,79,61,0
,,,,0
San Jose,8/15/14,81,57,0
,,,,0
San Jose,8/16/14,80,60,0
,,,,0
San Jose,8/17/14,77,59,0
,,,,0
San Jose,8/18/14,76,59,0
,,,,0
San Jose,8/19/14,79,61,0
,,,,0
San Jose,8/20/14,81,60,0
,,,,0
San Jose,8/21/14,80,59,0
,,,,0
San Jose,8/22/14,81,60,0
,,,,0
San Jose,8/23/14,79,60,0
,,,,0
San Jose,8/24/14,77,58,0
,,,,0
San Jose,8/25/14,77,58,0
,,,,0
San Jose,8/26/14,77,56,0
,,,,0
San Jose,8/27/14,83,60,0
,,,,0
San Jose,8/28/14,82,60,0
,,,,0
San Jose,8/29/14,83,60,0
,,,,0
San Jose,8/30/14,86,61,0
,,,,0
San Jose,8/31/14,82,58,0
,,,,0
San Jose,9/1/14,86,58,0
,,,,0
San Jose,9/2/14,77,59,0
,,,,0
San Jose,9/3/14,79,58,0
,,,,0
San Jose,9/4/14,80,59,0
,,,,0
San Jose,9/5/14,76,57,0
,,,,0
San Jose,9/6/14,76,58,0
,,,,0
San Jose,9/7/14,74,58,0
,,,,0
San Jose,9/8/14,70,56,0
,,,,0
San Jose,9/9/14,75,54,0
,,,,0
San Jose,9/10/14,88,55,0
,,,,0
San Jose,9/11/14,89,57,0
,,,,0
San Jose,9/12/14,85,59,0
,,,,0
San Jose,9/13/14,82,60,0
,,,,0
San Jose,9/14/14,79,59,0
,,,,0
San Jose,9/15/14,77,60,0
,,,,0
San Jose,9/16/14,81,56,0
,,,,0
San Jose,9/17/14,83,59,0
,,,,0
San Jose,9/18/14,80,64,0
,,,,0
San Jose,9/19/14,77,63,0
,,,,0
San Jose,9/20/14,77,62,0
,,,,0
San Jose,9/21/14,74,62,0
,,,,0
San Jose,9/22/14,79,62,0
,,,,0
San Jose,9/23/14,78,59,0
,,,,0
San Jose,9/24/14,80,62,0
,,,,0
San Jose,9/25/14,73,57,0.36
,,,,0
San Jose,9/26/14,73,57,0
,,,,0
San Jose,9/27/14,74,59,0
,,,,0
San Jose,9/28/14,75,58,0
,,,,0
San Jose,9/29/14,72,58,0
,,,,0
San Jose,9/30/14,76,54,0
,,,,0
San Jose,10/1/14,85,55,0
,,,,0
San Jose,10/2/14,90,53,0
,,,,0
San Jose,10/3/14,91,58,0
,,,,0
San Jose,10/4/14,92,58,0
,,,,0
San Jose,10/5/14,90,58,0
,,,,0
San Jose,10/6/14,88,56,0
,,,,0
San Jose,10/7/14,81,56,0
,,,,0
San Jose,10/8/14,85,55,0
,,,,0
San Jose,10/9/14,75,55,0
,,,,0
San Jose,10/10/14,71,56,0
,,,,0
San Jose,10/11/14,77,53,0
,,,,0
San Jose,10/12/14,87,54,0
,,,,0
San Jose,10/13/14,87,55,0
,,,,0
San Jose,10/14/14,72,55,0
,,,,0
San Jose,10/15/14,73,58,0
,,,,0
San Jose,10/16/14,71,54,0
,,,,0
San Jose,10/17/14,75,51,0
,,,,0
San Jose,10/18/14,78,54,0
,,,,0
San Jose,10/19/14,75,55,0
,,,,0
San Jose,10/20/14,68,54,0
,,,,0
San Jose,10/21/14,70,48,0
,,,,0
San Jose,10/22/14,72,48,0
,,,,0
San Jose,10/23/14,74,55,0
,,,,0
San Jose,10/24/14,78,51,0
,,,,0
San Jose,10/25/14,71,56,0.11
,,,,0
San Jose,10/26/14,68,51,0
,,,,0
San Jose,10/27/14,70,46,0
,,,,0
San Jose,10/28/14,73,47,0
,,,,0
San Jose,10/29/14,78,50,0
,,,,0
San Jose,10/30/14,81,55,0
,,,,0
San Jose,10/31/14,63,53,0.51
,,,,0
San Jose,11/1/14,63,48,0.02
,,,,0
San Jose,11/2/14,65,45,0
,,,,0
San Jose,11/3/14,69,43,0
,,,,0
San Jose,11/4/14,69,45,0
,,,,0
San Jose,11/5/14,77,47,0
,,,,0
San Jose,11/6/14,74,49,0
,,,,0
San Jose,11/7/14,69,51,0
,,,,0
San Jose,11/8/14,74,49,0
,,,,0
San Jose,11/9/14,75,49,0
,,,,0
San Jose,11/10/14,73,46,0
,,,,0
San Jose,11/11/14,65,52,0
,,,,0
San Jose,11/12/14,67,54,0
,,,,0
San Jose,11/13/14,66,53,0.14
,,,,0
San Jose,11/14/14,66,51,0
,,,,0
San Jose,11/15/14,65,49,0
,,,,0
San Jose,11/16/14,64,45,0
,,,,0
San Jose,11/17/14,66,40,0
,,,,0
San Jose,11/18/14,66,44,0
,,,,0
San Jose,11/19/14,66,52,0
,,,,0
San Jose,11/20/14,59,50,0.12
,,,,0
San Jose,11/21/14,63,47,0
,,,,0
San Jose,11/22/14,64,50,0.01
,,,,0
San Jose,11/23/14,65,45,0
,,,,0
San Jose,11/24/14,66,38,0
,,,,0
San Jose,11/25/14,67,40,0
,,,,0
San Jose,11/26/14,70,41,0
,,,,0
San Jose,11/27/14,69,43,0
,,,,0
San Jose,11/28/14,65,39,0
,,,,0
San Jose,11/29/14,60,51,0.71
,,,,0
San Jose,11/30/14,64,50,0.57
,,,,0
San Jose,12/1/14,68,50,0.02
,,,,0
San Jose,12/2/14,61,54,1.2
,,,,0
San Jose,12/3/14,62,57,1.28
,,,,0
San Jose,12/4/14,67,55,0.01
,,,,0
San Jose,12/5/14,65,55,0.02
,,,,0
San Jose,12/6/14,67,56,0.02
,,,,0
San Jose,12/7/14,65,51,0
,,,,0
San Jose,12/8/14,71,49,0
,,,,0
San Jose,12/9/14,64,51,0
,,,,0
San Jose,12/10/14,64,52,0
,,,,0
San Jose,12/11/14,63,50,3.23
,,,,0
San Jose,12/12/14,56,46,0.2
,,,,0
San Jose,12/13/14,57,43,0
,,,,0
San Jose,12/14/14,60,43,0.05
,,,,0
San Jose,12/15/14,55,50,0.65
,,,,0
San Jose,12/16/14,61,48,0.55
,,,,0
San Jose,12/17/14,58,45,0.22
,,,,0
San Jose,12/18/14,62,50,0
,,,,0
San Jose,12/19/14,57,52,0.19
,,,,0
San Jose,12/20/14,62,54,0.06
,,,,0
San Jose,12/21/14,62,56,0
,,,,0
San Jose,12/22/14,63,52,0
,,,,0
San Jose,12/23/14,68,49,0.02
,,,,0
San Jose,12/24/14,60,45,0.04
,,,,0
San Jose,12/25/14,58,43,0
,,,,0
San Jose,12/26/14,57,40,0
,,,,0
San Jose,12/27/14,55,33,0
,,,,0
San Jose,12/28/14,57,37,0
,,,,0
San Jose,12/29/14,56,43,0
,,,,0
San Jose,12/30/14,53,37,0
,,,,0
San Jose,12/31/14,55,37,0
,,,,0
San Jose,1/1/15,53,30,0
,,,,0
San Jose,1/2/15,52,31,0
,,,,0
San Jose,1/3/15,55,31,0
,,,,0
San Jose,1/4/15,56,34,0
,,,,0
San Jose,1/5/15,60,35,0
,,,,0
San Jose,1/6/15,63,39,0
,,,,0
San Jose,1/7/15,70,37,0
,,,,0
San Jose,1/8/15,61,44,0
,,,,0
San Jose,1/9/15,65,48,0
,,,,0
San Jose,1/10/15,61,46,0
,,,,0
San Jose,1/11/15,55,44,0
,,,,0
San Jose,1/12/15,61,41,0
,,,,0
San Jose,1/13/15,65,43,0
,,,,0
San Jose,1/14/15,62,39,0
,,,,0
San Jose,1/15/15,62,39,0
,,,,0
San Jose,1/16/15,63,42,0
,,,,0
San Jose,1/17/15,61,47,0
,,,,0
San Jose,1/18/15,63,47,0
,,,,0
San Jose,1/19/15,60,45,0
,,,,0
San Jose,1/20/15,60,42,0
,,,,0
San Jose,1/21/15,62,38,0
,,,,0
San Jose,1/22/15,56,38,0
,,,,0
San Jose,1/23/15,66,37,0
,,,,0
San Jose,1/24/15,72,39,0
,,,,0
San Jose,1/25/15,64,38,0
,,,,0
San Jose,1/26/15,65,39,0
,,,,0
San Jose,1/27/15,68,49,0
,,,,0
San Jose,1/28/15,67,44,0
,,,,0
San Jose,1/29/15,65,42,0
,,,,0
San Jose,1/30/15,67,47,0
,,,,0
San Jose,1/31/15,71,43,0
,,,,0
San Jose,2/1/15,67,39,0
,,,,0
San Jose,2/2/15,68,42,0
,,,,0
San Jose,2/3/15,72,48,0
,,,,0
San Jose,2/4/15,73,44,0
,,,,0
San Jose,2/5/15,68,51,0
,,,,0
San Jose,2/6/15,65,57,1.26
,,,,0
San Jose,2/7/15,68,58,0.03
,,,,0
San Jose,2/8/15,64,57,0.39
,,,,0
San Jose,2/9/15,66,51,0.02
,,,,0
San Jose,2/10/15,64,44,0
,,,,0
San Jose,2/11/15,68,41,0
,,,,0
San Jose,2/12/15,72,44,0
,,,,0
